y_pred,y_true,y_score,y_probscore
1,0,"[0.39931858, 0.6006814]",0.6006814241409302
1,0,"[0.44812104, 0.5518789]",0.5518789291381836
1,1,"[0.21057281, 0.78942716]",0.7894271612167358
0,0,"[0.6942857, 0.3057143]",0.30571430921554565
0,0,"[0.81819546, 0.18180457]",0.1818045675754547
0,0,"[0.6252993, 0.37470073]",0.37470072507858276
1,0,"[0.08696814, 0.9130319]",0.9130318760871887
1,0,"[0.24911812, 0.7508819]",0.7508819103240967
1,0,"[0.49111417, 0.50888586]",0.5088858604431152
1,0,"[0.15770577, 0.8422942]",0.8422942161560059
1,0,"[0.012541861, 0.98745817]",0.9874581694602966
1,0,"[0.1769814, 0.8230186]",0.8230186104774475
0,0,"[0.605348, 0.394652]",0.39465200901031494
0,0,"[0.76451826, 0.23548166]",0.23548166453838348
1,0,"[0.20966165, 0.7903383]",0.7903382778167725
1,1,"[0.31082758, 0.6891724]",0.6891723871231079
0,0,"[0.5852429, 0.41475707]",0.4147570729255676
0,0,"[0.63806474, 0.3619353]",0.3619352877140045
1,1,"[0.09761211, 0.9023879]",0.9023879170417786
0,0,"[0.72013783, 0.27986214]",0.2798621356487274
1,1,"[0.20719413, 0.7928059]",0.7928059101104736
0,0,"[0.6885472, 0.31145287]",0.31145286560058594
1,0,"[0.10539424, 0.89460576]",0.8946057558059692
1,1,"[0.048575692, 0.9514243]",0.9514243006706238
1,0,"[0.30091405, 0.69908595]",0.6990859508514404
1,1,"[0.27960715, 0.7203928]",0.7203928232192993
1,1,"[0.34472054, 0.6552794]",0.6552793979644775
0,0,"[0.7110973, 0.2889027]",0.2889026999473572
1,0,"[0.3199445, 0.6800555]",0.6800554990768433
1,0,"[0.23478334, 0.76521665]",0.7652166485786438
0,0,"[0.7684228, 0.23157722]",0.23157721757888794
0,0,"[0.6387184, 0.36128154]",0.36128154397010803
1,0,"[0.16522917, 0.83477086]",0.8347708582878113
1,1,"[0.21730079, 0.7826992]",0.7826992273330688
0,0,"[0.7163046, 0.2836954]",0.28369539976119995
0,0,"[0.6916979, 0.30830204]",0.30830204486846924
1,0,"[0.21337354, 0.78662646]",0.7866264581680298
0,0,"[0.606297, 0.39370292]",0.3937029242515564
1,0,"[0.4141435, 0.5858565]",0.5858564972877502
0,0,"[0.6369402, 0.36305985]",0.3630598485469818
1,0,"[0.15211716, 0.84788287]",0.847882866859436
1,1,"[0.12172626, 0.87827367]",0.8782736659049988
1,0,"[0.25205776, 0.7479422]",0.7479422092437744
0,0,"[0.78491676, 0.21508326]",0.2150832563638687
1,1,"[0.10349284, 0.8965071]",0.8965070843696594
0,0,"[0.51807827, 0.4819218]",0.4819217920303345
1,0,"[0.18428913, 0.81571084]",0.8157108426094055
1,0,"[0.13288385, 0.86711615]",0.8671161532402039
1,0,"[0.18944496, 0.810555]",0.8105549812316895
1,1,"[0.21842957, 0.78157043]",0.7815704345703125
1,1,"[0.16526857, 0.8347314]",0.83473140001297
1,0,"[0.20181206, 0.7981879]",0.7981879115104675
1,1,"[0.12760538, 0.8723946]",0.8723946213722229
1,0,"[0.49401447, 0.50598556]",0.5059855580329895
0,0,"[0.53376454, 0.46623546]",0.4662354588508606
1,0,"[0.2923474, 0.70765257]",0.7076525688171387
1,0,"[0.0921093, 0.90789074]",0.9078907370567322
1,0,"[0.28001922, 0.71998084]",0.7199808359146118
1,0,"[0.49561965, 0.50438035]",0.5043803453445435
1,0,"[0.12650585, 0.87349415]",0.8734941482543945
1,0,"[0.13850501, 0.861495]",0.8614950180053711
