y_pred,y_true,y_score,y_probscore
0,0,"[0.99597675, 0.0040233154]",0.004023315384984016
0,0,"[0.9272564, 0.07274361]",0.07274360954761505
0,1,"[0.69918203, 0.30081797]",0.30081796646118164
0,0,"[0.99996924, 3.0755647e-05]",3.075564745813608e-05
0,0,"[0.98211724, 0.017882757]",0.017882756888866425
0,0,"[0.99979156, 0.0002084935]",0.00020849349675700068
0,0,"[0.9994173, 0.00058268453]",0.0005826845299452543
0,0,"[0.99579865, 0.004201284]",0.004201284144073725
0,0,"[0.9998171, 0.00018300729]",0.0001830072869779542
1,0,"[0.049889065, 0.9501109]",0.950110912322998
0,0,"[0.8447077, 0.15529233]",0.1552923321723938
0,0,"[0.9993781, 0.0006219083]",0.0006219082861207426
0,0,"[0.9884266, 0.011573391]",0.011573391035199165
0,0,"[0.9042654, 0.095734544]",0.09573454409837723
0,0,"[0.98205316, 0.017946862]",0.017946861684322357
0,1,"[0.9205748, 0.07942521]",0.07942520827054977
0,0,"[0.99761164, 0.0023883246]",0.002388324588537216
0,0,"[0.9992192, 0.00078078813]",0.0007807881338521838
0,1,"[0.98853254, 0.011467478]",0.01146747823804617
0,0,"[0.9041164, 0.09588361]",0.09588360786437988
1,1,"[0.111596264, 0.8884037]",0.8884037137031555
0,0,"[0.9993449, 0.00065513543]",0.0006551354308612645
0,0,"[0.9768187, 0.02318129]",0.023181289434432983
1,1,"[0.028608842, 0.9713912]",0.9713912010192871
0,0,"[0.99996424, 3.575612e-05]",3.5756118450080976e-05
0,1,"[0.99066144, 0.00933856]",0.009338559582829475
1,1,"[0.007459641, 0.9925404]",0.9925404191017151
0,0,"[0.9999691, 3.090141e-05]",3.0901410354999825e-05
0,0,"[0.99680495, 0.0031950471]",0.0031950471457093954
0,0,"[0.96571124, 0.03428875]",0.03428874909877777
0,0,"[0.997017, 0.0029829436]",0.0029829435516148806
0,0,"[0.98587126, 0.014128762]",0.014128762297332287
0,0,"[0.93957824, 0.060421817]",0.060421817004680634
0,1,"[0.99159086, 0.008409144]",0.00840914435684681
0,0,"[0.9310383, 0.06896162]",0.06896162033081055
0,0,"[0.9686368, 0.031363215]",0.031363215297460556
1,0,"[0.020275319, 0.97972465]",0.979724645614624
0,0,"[0.9986721, 0.0013278497]",0.001327849691733718
0,0,"[0.99331313, 0.0066868747]",0.00668687466531992
0,0,"[0.9965249, 0.0034751513]",0.0034751512575894594
0,0,"[0.99852884, 0.0014711482]",0.0014711482217535377
1,1,"[0.411025, 0.588975]",0.5889750123023987
0,0,"[0.8495584, 0.1504416]",0.15044160187244415
0,0,"[0.996223, 0.0037769612]",0.003776961239054799
0,1,"[0.9915342, 0.008465841]",0.00846584141254425
0,0,"[0.9999813, 1.8733659e-05]",1.8733659089775756e-05
0,0,"[0.98789537, 0.012104581]",0.012104581110179424
0,0,"[0.99300945, 0.006990566]",0.0069905659183859825
1,0,"[0.0062264893, 0.9937735]",0.9937735199928284
1,1,"[0.46306634, 0.5369337]",0.5369337201118469
1,1,"[0.020599268, 0.9794007]",0.9794006943702698
1,0,"[0.021847244, 0.9781528]",0.9781528115272522
0,1,"[0.9588938, 0.041106224]",0.041106224060058594
0,0,"[0.98446965, 0.015530277]",0.015530277043581009
0,0,"[0.9907039, 0.00929605]",0.009296050295233727
0,0,"[0.9804873, 0.019512702]",0.019512701779603958
0,0,"[0.78177875, 0.21822126]",0.2182212620973587
0,0,"[0.9998826, 0.000117396594]",0.00011739659385057166
0,0,"[0.99637336, 0.0036266616]",0.0036266616079956293
0,0,"[0.85390675, 0.14609326]",0.14609326422214508
0,0,"[0.96192366, 0.03807634]",0.03807634115219116
0,0,"[0.85594326, 0.14405668]",0.14405667781829834
0,0,"[0.9991041, 0.000895864]",0.0008958639809861779
0,0,"[0.99918145, 0.0008185632]",0.0008185632177628577
1,1,"[0.04310527, 0.9568947]",0.9568946957588196
0,0,"[0.94224656, 0.05775347]",0.05775346979498863
0,1,"[0.99865204, 0.0013479423]",0.001347942277789116
0,0,"[0.9972029, 0.0027971403]",0.002797140274196863
0,0,"[0.9737379, 0.026262091]",0.02626209147274494
0,0,"[0.99412847, 0.005871576]",0.00587157579138875
0,0,"[0.99842465, 0.0015754042]",0.0015754041960462928
0,0,"[0.97941464, 0.020585403]",0.020585402846336365
0,1,"[0.98343706, 0.016562968]",0.016562968492507935
0,0,"[0.9869524, 0.013047596]",0.0130475964397192
1,0,"[0.033410694, 0.9665893]",0.9665892720222473
0,0,"[0.99769634, 0.002303621]",0.002303621033206582
0,0,"[0.99937433, 0.0006257378]",0.0006257378263399005
0,0,"[0.999178, 0.00082203106]",0.0008220310555770993
1,1,"[0.010798815, 0.9892012]",0.9892011880874634
0,0,"[0.9542936, 0.045706403]",0.04570640251040459
0,0,"[0.97651994, 0.023480067]",0.023480067029595375
0,0,"[0.98143584, 0.018564122]",0.018564121797680855
0,0,"[0.983946, 0.016054038]",0.01605403795838356
0,0,"[0.9999769, 2.3158264e-05]",2.315826350240968e-05
1,1,"[0.01785949, 0.9821405]",0.9821404814720154
0,0,"[0.8457814, 0.15421858]",0.15421858429908752
1,1,"[0.12949027, 0.87050974]",0.8705097436904907
1,1,"[0.022224594, 0.9777754]",0.9777753949165344
0,0,"[0.9921326, 0.007867426]",0.007867425680160522
1,1,"[0.08398161, 0.9160184]",0.9160184264183044
0,0,"[0.9930588, 0.006941175]",0.0069411750882864
0,0,"[0.99953794, 0.00046207805]",0.00046207805280573666
0,0,"[0.97336006, 0.026639916]",0.026639916002750397
0,0,"[0.99379927, 0.006200755]",0.006200755015015602
0,0,"[0.999946, 5.400897e-05]",5.400897134677507e-05
0,0,"[0.9966176, 0.0033823538]",0.003382353810593486
0,0,"[0.9975223, 0.002477721]",0.0024777210783213377
0,0,"[0.9991254, 0.0008745643]",0.0008745642844587564
0,0,"[0.9804465, 0.019553537]",0.01955353654921055
1,1,"[0.044145968, 0.9558541]",0.9558541178703308
0,0,"[0.7760035, 0.22399646]",0.22399646043777466
1,0,"[0.019967817, 0.9800322]",0.980032205581665
0,0,"[0.8724219, 0.12757805]",0.12757804989814758
0,0,"[0.76381415, 0.23618583]",0.23618583381175995
0,0,"[0.9997967, 0.00020338103]",0.00020338103058747947
0,0,"[0.9682101, 0.03178995]",0.03178995102643967
0,0,"[0.9865204, 0.013479551]",0.013479551300406456
0,0,"[0.9995782, 0.00042178028]",0.0004217802779749036
0,0,"[0.99845064, 0.001549298]",0.0015492979437112808
0,0,"[0.9995628, 0.00043722687]",0.0004372268740553409
0,0,"[0.99968326, 0.00031672424]",0.00031672423938289285
0,0,"[0.9194071, 0.0805929]",0.08059290051460266
0,0,"[0.9823867, 0.017613307]",0.017613306641578674
0,0,"[0.9997336, 0.00026636838]",0.0002663683844730258
0,0,"[0.9802121, 0.019787945]",0.019787944853305817
1,1,"[0.06838046, 0.9316195]",0.9316195249557495
0,1,"[0.9999486, 5.1432897e-05]",5.1432896725600585e-05
0,0,"[0.98825526, 0.01174475]",0.01174474973231554
0,0,"[1.0, 9.121686e-16]",9.121686162278536e-16
0,1,"[0.80897546, 0.19102451]",0.191024512052536
0,0,"[0.99414957, 0.005850471]",0.005850471090525389
0,0,"[0.9960465, 0.0039535444]",0.003953544422984123
0,0,"[0.9997087, 0.0002912073]",0.0002912073105107993
0,0,"[0.9979906, 0.0020093762]",0.002009376185014844
1,1,"[0.018503055, 0.98149693]",0.9814969301223755
1,1,"[0.07537156, 0.9246284]",0.9246283769607544
1,1,"[0.0113280155, 0.988672]",0.9886720180511475
0,0,"[0.9699541, 0.030045955]",0.030045954510569572
1,0,"[0.0048834453, 0.9951166]",0.9951165914535522
0,0,"[0.9902138, 0.009786246]",0.009786246344447136
0,1,"[0.9989594, 0.001040605]",0.0010406050132587552
0,0,"[0.99956125, 0.00043873698]",0.00043873698450624943
0,0,"[0.9938472, 0.0061527644]",0.006152764428406954
0,0,"[0.9812449, 0.018755097]",0.018755096942186356
0,0,"[0.9987513, 0.0012486563]",0.0012486563064157963
1,0,"[0.40352717, 0.59647286]",0.5964728593826294
0,0,"[0.99926764, 0.0007323068]",0.0007323067984543741
1,1,"[0.17713095, 0.822869]",0.8228690028190613
1,1,"[0.022492334, 0.97750765]",0.9775076508522034
0,0,"[0.99924636, 0.0007536102]",0.000753610220272094
0,0,"[0.98856354, 0.011436515]",0.011436514556407928
0,0,"[0.9957137, 0.00428627]",0.004286270122975111
0,0,"[0.9878462, 0.012153809]",0.01215380895882845
1,1,"[0.0070052743, 0.9929947]",0.9929947257041931
1,0,"[0.16200842, 0.83799154]",0.8379915356636047
0,1,"[0.992494, 0.0075059687]",0.007505968678742647
0,1,"[0.9997241, 0.00027591395]",0.0002759139460977167
0,0,"[0.9646619, 0.03533818]",0.035338178277015686
0,0,"[0.99986005, 0.00013995773]",0.00013995773042552173
0,1,"[0.9911408, 0.008859229]",0.008859229274094105
0,0,"[0.99961746, 0.00038255862]",0.00038255861727520823
1,0,"[0.48870718, 0.5112928]",0.5112928152084351
1,1,"[0.030913565, 0.96908647]",0.9690864682197571
0,0,"[0.978869, 0.021131001]",0.0211310014128685
0,0,"[0.9998324, 0.00016758272]",0.00016758272249717265
0,0,"[0.9981768, 0.0018232423]",0.001823242288082838
0,0,"[1.0, 5.72872e-09]",5.728720164910328e-09
0,0,"[0.99914587, 0.0008541726]",0.0008541726274415851
0,0,"[0.99978286, 0.00021719147]",0.00021719146752730012
1,0,"[0.04433167, 0.95566833]",0.9556683301925659
0,0,"[0.9503129, 0.04968706]",0.049687061458826065
1,1,"[0.0052598915, 0.9947402]",0.9947401881217957
0,0,"[0.99630874, 0.0036912798]",0.0036912797950208187
0,0,"[0.9470808, 0.052919243]",0.05291924253106117
0,0,"[0.54473794, 0.4552621]",0.45526209473609924
0,0,"[0.95999664, 0.04000337]",0.040003370493650436
0,0,"[0.96632284, 0.033677187]",0.03367718681693077
0,0,"[0.9033439, 0.096656114]",0.09665611386299133
0,0,"[0.99932814, 0.0006718939]",0.000671893882099539
0,0,"[0.99627846, 0.003721555]",0.003721554996445775
0,0,"[0.8509554, 0.14904454]",0.14904454350471497
1,1,"[0.20965083, 0.7903492]",0.7903491854667664
0,0,"[0.9721443, 0.027855726]",0.027855725958943367
0,0,"[0.99819046, 0.001809546]",0.0018095460254698992
0,0,"[0.9506974, 0.049302593]",0.0493025928735733
0,0,"[0.9975496, 0.0024504403]",0.002450440311804414
0,0,"[0.5528587, 0.44714132]",0.4471413195133209
0,0,"[0.9999901, 9.918915e-06]",9.918914656736888e-06
0,0,"[0.99987304, 0.00012697557]",0.0001269755739485845
0,0,"[0.98208356, 0.017916499]",0.017916498705744743
0,1,"[0.9740147, 0.025985276]",0.025985276326537132
0,0,"[0.9883746, 0.011625403]",0.011625402607023716
0,0,"[0.9704517, 0.029548222]",0.029548222199082375
0,0,"[0.99968565, 0.00031437623]",0.00031437622965313494
0,0,"[0.9968785, 0.003121532]",0.0031215320341289043
0,0,"[0.9755685, 0.024431475]",0.02443147450685501
0,1,"[0.55934143, 0.4406585]",0.4406585097312927
0,0,"[0.9888665, 0.011133462]",0.011133462190628052
1,0,"[0.016953174, 0.9830468]",0.98304682970047
0,0,"[0.9947419, 0.005258093]",0.005258093122392893
0,0,"[0.97057444, 0.029425526]",0.029425526037812233
0,1,"[0.99487126, 0.005128797]",0.005128797143697739
0,0,"[0.85503227, 0.14496768]",0.1449676752090454
0,0,"[0.9999975, 2.5344016e-06]",2.534401573939249e-06
0,0,"[0.9984674, 0.0015325272]",0.0015325271524488926
0,0,"[0.99294865, 0.0070513748]",0.007051374763250351
0,1,"[0.97810113, 0.021898894]",0.021898893639445305
0,0,"[0.7763203, 0.22367969]",0.22367969155311584
0,0,"[0.9894671, 0.010532867]",0.010532867163419724
1,1,"[0.12646379, 0.87353617]",0.8735361695289612
0,0,"[0.99754995, 0.0024501092]",0.002450109226629138
0,0,"[0.99535674, 0.0046432074]",0.004643207415938377
0,0,"[0.99977034, 0.00022968097]",0.000229680968914181
1,1,"[0.25990093, 0.740099]",0.7400990128517151
0,0,"[0.995044, 0.0049559507]",0.0049559506587684155
0,0,"[0.998109, 0.0018910501]",0.0018910501385107636
0,0,"[0.99322754, 0.0067725284]",0.006772528402507305
0,0,"[0.99984586, 0.00015416996]",0.00015416996029671282
1,0,"[0.010396008, 0.989604]",0.9896039962768555
1,1,"[0.065075256, 0.93492466]",0.9349246621131897
0,0,"[0.97979283, 0.020207176]",0.020207175984978676
1,1,"[0.013717957, 0.98628205]",0.9862820506095886
0,1,"[0.99533206, 0.0046679177]",0.0046679177321493626
0,0,"[0.9941895, 0.005810476]",0.005810475908219814
1,0,"[0.027485866, 0.9725141]",0.9725140929222107
0,0,"[0.99032015, 0.009679801]",0.00967980083078146
0,0,"[0.9986739, 0.001326064]",0.0013260639971122146
0,0,"[0.9999604, 3.951664e-05]",3.9516638935310766e-05
0,0,"[0.9887396, 0.011260391]",0.01126039121299982
0,1,"[0.92729765, 0.07270232]",0.0727023184299469
0,0,"[0.9999291, 7.097371e-05]",7.097370689734817e-05
0,1,"[0.99274445, 0.0072556]",0.007255599834024906
1,1,"[0.0069944197, 0.9930056]",0.9930055737495422
1,1,"[0.07387671, 0.92612326]",0.9261232614517212
0,0,"[0.9806912, 0.019308757]",0.019308757036924362
1,0,"[0.19043913, 0.80956084]",0.8095608353614807
0,1,"[0.90278697, 0.097213]",0.09721300005912781
0,0,"[0.9712297, 0.0287703]",0.02877029962837696
0,0,"[0.9378062, 0.06219375]",0.06219375133514404
0,0,"[0.9945439, 0.0054560755]",0.0054560755379498005
0,0,"[0.9834516, 0.01654842]",0.01654841937124729
0,1,"[0.9977285, 0.002271495]",0.002271495060995221
0,0,"[0.9807866, 0.019213416]",0.019213415682315826
0,0,"[0.99987245, 0.00012750298]",0.0001275029790122062
1,0,"[0.112283856, 0.8877162]",0.8877161741256714
0,0,"[0.97618085, 0.023819102]",0.023819101974368095
0,1,"[0.9741209, 0.025879119]",0.025879118591547012
1,0,"[0.015251636, 0.9847483]",0.9847483038902283
0,0,"[0.9632704, 0.036729563]",0.036729563027620316
0,0,"[0.995239, 0.004760924]",0.00476092379540205
